id,name,attribute,level,type,atk,def,passcode,frameType
4015,Shadow Specter,DARK,1,Zombie,500,200,40575313,normal
4016,Blackland Fire Dragon,DARK,4,Dragon,1500,800,87564352,normal
4017,Sword Arm of Dragon,EARTH,6,Dinosaur,1750,2030,13069066,normal
4018,Swamp Battleguard,EARTH,5,Warrior,1800,1500,40453765,effect
4019,Tyhone,WIND,4,Winged Beast,1200,1400,72842870,normal
4020,Battle Steer,EARTH,5,Beast-Warrior,1800,1300,18246479,normal
4022,Time Wizard,LIGHT,2,Spellcaster,500,400,71625222,effect
4023,Right Leg of the Forbidden One,DARK,1,Spellcaster,200,300,8124921,normal
4024,Left Leg of the Forbidden One,DARK,1,Spellcaster,200,300,44519536,normal
4025,Right Arm of the Forbidden One,DARK,1,Spellcaster,200,300,70903634,normal
4026,Left Arm of the Forbidden One,DARK,1,Spellcaster,200,300,7902349,normal
4027,Exodia the Forbidden One,DARK,3,Spellcaster,1000,1000,33396948,effect
4028,Summoned Skull,DARK,6,Fiend,2500,1200,70781052,normal
4029,The Wicked Worm Beast,EARTH,3,Beast,1400,700,6285791,effect
4030,Skull Servant,DARK,1,Zombie,300,200,32274490,normal
4032,Battle Ox,EARTH,4,Beast-Warrior,1700,1000,5053103,normal
4033,Beaver Warrior,EARTH,4,Beast-Warrior,1200,1500,32452818,normal
4034,Rock Ogre Grotto #1,EARTH,3,Rock,800,1200,68846917,normal
4037,Koumori Dragon,DARK,4,Dragon,1500,1200,67724379,normal
4038,Two-Headed King Rex,EARTH,4,Dinosaur,1600,1200,94119974,normal
4039,Judge Man,EARTH,6,Warrior,2200,1500,30113682,normal
4040,Saggi the Dark Clown,DARK,3,Spellcaster,600,1500,66602787,normal
4041,Dark Magician,DARK,7,Spellcaster,2500,2100,46986414,normal
4042,The Snake Hair,DARK,4,Zombie,1500,1200,29491031,normal
4044,Gaia The Fierce Knight,EARTH,7,Warrior,2300,2100,6368038,normal
4045,Curse of Dragon,DARK,5,Dragon,2000,1500,28279543,normal
4046,Dragon Piper,FIRE,3,Pyro,200,1800,55763552,effect
4047,Celtic Guardian,EARTH,4,Warrior,1400,1200,91152256,normal
4048,Illusionist Faceless Mage,DARK,5,Spellcaster,1200,2200,28546905,normal
4050,Rogue Doll,LIGHT,4,Spellcaster,1600,1000,91939608,normal
4051,Wattkid,LIGHT,3,Thunder,1000,500,27324313,normal
4052,Griffore,EARTH,4,Beast,1200,1500,53829412,normal
4054,Sangan,DARK,3,Fiend,1000,600,26202165,effect
4055,Big Insect,EARTH,4,Insect,1200,1500,53606874,normal
4056,Basic Insect,EARTH,2,Insect,500,700,89091579,normal
4057,Armored Lizard,EARTH,4,Reptile,1500,1200,15480588,normal
4058,Hercules Beetle,EARTH,5,Insect,1500,2000,52584282,normal
4059,Killer Needle,WIND,4,Insect,1200,1000,88979991,normal
4060,Gokibore,EARTH,4,Insect,1200,1400,15367030,normal
4061,Giant Flea,EARTH,4,Insect,1500,1200,41762634,normal
4062,Larvae Moth,EARTH,2,Insect,500,400,87756343,effect
4063,Great Moth,EARTH,8,Insect,2600,2500,14141448,effect
4064,Kuriboh,DARK,1,Fiend,300,200,40640057,effect
4065,Mammoth Graveyard,EARTH,3,Dinosaur,1200,800,40374923,normal
4066,Great White,WATER,4,Fish,1600,800,13429800,normal
4067,Wolf,EARTH,3,Beast,1200,800,49417509,normal
4068,Harpie Lady,WIND,4,Winged Beast,1300,1400,76812113,normal
4069,Harpie Lady Sisters,WIND,6,Winged Beast,1950,2100,12206212,effect
4070,Tiger Axe,EARTH,4,Beast-Warrior,1300,1100,49791927,normal
4071,Silver Fang,EARTH,3,Beast,1200,800,90357090,normal
4072,Kojikocy,EARTH,4,Warrior,1500,1200,1184620,normal
4073,Perfectly Ultimate Great Moth,EARTH,8,Insect,3500,3000,48579379,effect
4074,Garoozis,FIRE,5,Beast-Warrior,1800,1500,14977074,normal
4076,Fiend Kraken,WATER,4,Aqua,1200,1400,77456781,normal
4077,Jellyfish,WATER,4,Aqua,1200,1500,14851496,normal
4078,Cocoon of Evolution,EARTH,3,Insect,0,2000,40240595,effect
4079,Kairyu-Shin,WATER,5,Sea Serpent,1800,1500,76634149,normal
4080,Giant Soldier of Stone,EARTH,3,Rock,1300,2000,13039848,normal
4083,Grappler,WATER,4,Reptile,1300,1200,2906250,normal
4084,Axe Raider,EARTH,4,Warrior,1700,1150,48305365,normal
4085,Megazowler,EARTH,6,Dinosaur,1800,2000,75390004,normal
4086,Uraby,EARTH,4,Dinosaur,1500,800,1784619,normal
4087,Crawling Dragon #2,EARTH,4,Dinosaur,1600,1200,38289717,normal
4088,Red-Eyes Black Dragon,DARK,7,Dragon,2400,2000,74677427,normal
4089,Castle of Dark Illusions,DARK,4,Fiend,920,1930,62121,effect
4090,Reaper of the Cards,DARK,5,Fiend,1380,1930,33066139,effect
4091,King of Yamimakai,DARK,5,Fiend,2000,1530,69455834,normal
4094,Metal Guardian,DARK,5,Fiend,1150,2150,68339286,normal
4095,Catapult Turtle,WATER,5,Aqua,1000,2000,95727991,effect
4096,Gyakutenno Megami,LIGHT,6,Fairy,1800,2000,31122090,normal
4097,Mystic Horseman,EARTH,4,Beast,1300,1550,68516705,normal
4100,Crawling Dragon,EARTH,5,Dragon,1600,1400,67494157,normal
4101,Crass Clown,DARK,4,Fiend,1350,1400,93889755,effect
4102,Armored Zombie,DARK,3,Zombie,1500,0,20277860,normal
4103,Dragon Zombie,DARK,3,Zombie,1600,0,66672569,normal
4104,Clown Zombie,DARK,2,Zombie,1350,0,92667214,normal
4105,Pumpking the King of Ghosts,DARK,6,Zombie,1800,2000,29155212,effect
4106,Battle Warrior,EARTH,3,Warrior,700,1000,55550921,normal
4107,Wings of Wicked Flame,FIRE,2,Pyro,700,600,92944626,normal
4108,Mask of Darkness,DARK,2,Fiend,900,400,28933734,effect
4110,Curtain of the Dark Ones,DARK,2,Spellcaster,600,500,22026707,normal
4111,Tomozaurus,EARTH,2,Dinosaur,500,400,46457856,normal
4113,Kageningen,DARK,2,Warrior,800,600,80600490,normal
4115,Goddess with the Third Eye,LIGHT,4,Fairy,1200,1000,53493204,effect
4116,Hero of the East,EARTH,3,Warrior,1100,1000,89987208,normal
4117,Doma The Angel of Silence,DARK,5,Fairy,1600,1400,16972957,normal
4118,That Which Feeds on Life,DARK,4,Fiend,1200,1000,52367652,normal
4119,Dark Gray,EARTH,3,Beast,800,900,9159938,normal
4120,White Magical Hat,LIGHT,3,Spellcaster,1000,700,15150365,effect
4123,Spirit of the Books,WIND,4,Winged Beast,1400,1200,14037717,normal
4125,Trial of Nightmare,DARK,4,Fiend,1300,900,77827521,normal
4126,Dream Clown,EARTH,3,Warrior,1200,900,13215230,effect
4127,Sleeping Lion,EARTH,4,Beast,700,1700,40200834,normal
4130,Ancient Tool,DARK,5,Machine,1700,1400,49587396,normal
4131,Faith Bird,WIND,4,Winged Beast,1500,1100,75582395,normal
4133,Ansatsu,EARTH,5,Warrior,1700,1200,48365709,normal
4135,Nemuriko,DARK,3,Spellcaster,800,700,90963488,normal
4137,Octoberser,WATER,5,Aqua,1600,1400,74637266,normal
4138,The 13th Grave,DARK,3,Zombie,1200,900,32864,normal
4142,Witty Phantom,DARK,4,Fiend,1400,1300,36304921,normal
4145,Blue-Eyed Silver Zombie,DARK,3,Zombie,900,700,35282433,normal
4148,Flame Manipulator,FIRE,3,Spellcaster,900,1000,34460851,normal
4149,Necrolancer the Time-lord,DARK,3,Spellcaster,800,900,61454890,normal
4152,Temple of Skulls,DARK,4,Zombie,900,1300,732302,normal
4153,Monster Egg,EARTH,3,Warrior,600,900,36121917,normal
4154,The Shadow Who Controls the Dark,DARK,3,Fiend,800,700,63125616,normal
4155,Lord of the Lamp,DARK,4,Fiend,1400,1200,99510761,normal
4157,Rhaimundos of the Red Sword,EARTH,4,Warrior,1200,1300,62403074,normal
4160,Fire Reaper,DARK,2,Zombie,700,500,53581214,normal
4161,Larvas,EARTH,3,Beast,800,1000,94675535,normal
4162,Hard Armor,EARTH,3,Warrior,300,1200,20060230,normal
4163,Firegrass,EARTH,2,Plant,700,600,53293545,normal
4164,Man Eater,EARTH,2,Plant,800,600,93553943,normal
4165,Dig Beak,EARTH,2,Beast,500,800,29948642,normal
4166,M-Warrior #1,EARTH,3,Warrior,1000,500,56342351,normal
4167,M-Warrior #2,EARTH,3,Warrior,500,1000,92731455,normal
4168,Tainted Wisdom,DARK,3,Fiend,1250,800,28725004,effect
4171,The Judgement Hand,EARTH,3,Warrior,1400,700,28003512,normal
4172,Mysterious Puppeteer,EARTH,4,Warrior,1000,1500,54098121,effect
4175,Dark King of the Abyss,DARK,3,Fiend,1200,800,53375573,normal
4176,Spirit of the Harp,LIGHT,4,Fairy,800,2000,80770678,normal
4177,Big Eye,DARK,4,Fiend,1200,1000,16768387,effect
4178,Armaill,EARTH,3,Warrior,700,1300,53153481,normal
4179,Dark Prisoner,DARK,3,Fiend,600,1000,89558090,normal
4181,Ancient Brain,DARK,3,Fiend,1000,700,42431843,normal
4184,Claw Reacher,DARK,3,Fiend,1000,800,41218256,normal
4192,Fiend Reflection #2,LIGHT,4,Winged Beast,1100,1400,2863439,normal
4198,Key Mace,LIGHT,1,Fairy,400,300,1929294,normal
4199,Turtle Tiger,WATER,4,Aqua,1000,1500,37313348,normal
4200,Terra the Terrible,DARK,4,Fiend,1200,1300,63308047,normal
4204,Happy Lover,LIGHT,2,Fairy,800,500,99030164,normal
4205,Penguin Knight,WATER,3,Aqua,900,800,36039163,effect
4206,Petit Dragon,WIND,2,Dragon,600,700,75356564,normal
4207,Frenzied Panda,EARTH,4,Beast,1200,1000,98818516,normal
4208,Archfiend Marmot of Nefariousness,EARTH,2,Beast,400,600,75889523,normal
4213,Droll Bird,WIND,2,Winged Beast,600,500,97973387,normal
4214,Petit Angel,LIGHT,3,Fairy,600,900,38142739,normal
4215,Winged Cleaver,EARTH,2,Insect,700,700,39175982,normal
4216,Hinotama Soul,FIRE,2,Pyro,600,500,96851799,normal
4217,Thunder Kid,WIND,2,Thunder,700,600,15510988,normal
4218,Meotoko,EARTH,2,Beast,700,600,53832650,normal
4219,Aqua Madoor,WATER,4,Spellcaster,1200,2000,85639257,normal
4220,Kagemusha of the Blue Flame,EARTH,2,Warrior,800,400,15401633,normal
4224,Two-Mouth Darkruler,EARTH,3,Dinosaur,900,700,57305373,normal
4226,Masked Sorcerer,DARK,4,Spellcaster,900,1400,10189126,effect
4227,Kumootoko,EARTH,3,Insect,700,1400,56283725,normal
4230,Trap Master,EARTH,3,Warrior,500,1100,46461247,effect
4232,Skull Stalker,DARK,3,Warrior,900,800,54844990,normal
4235,Hourglass of Life,LIGHT,2,Fairy,700,600,8783685,normal
4239,Dark Titan of Terror,DARK,4,Fiend,1300,1100,89494469,normal
4240,Beautiful Headhuntress,EARTH,4,Warrior,1600,800,16899564,normal
4241,Wodan the Resident of the Forest,EARTH,3,Warrior,900,1200,42883273,effect
4242,Guardian of the Labyrinth,EARTH,4,Warrior,1000,1200,89272878,normal
4243,Haniwa,EARTH,2,Rock,500,500,84285623,normal
4247,Dark Assailant,DARK,4,Zombie,1200,1200,41949033,normal
4250,Dissolverock,EARTH,3,Rock,900,1000,40826495,normal
4251,Meda Bat,DARK,2,Fiend,800,400,76211194,normal
4253,Root Water,WATER,3,Fish,900,800,39004808,normal
4254,Master & Expert,EARTH,4,Beast,1200,1000,75499502,normal
4255,Water Omotics,WATER,4,Aqua,1400,1200,2483611,normal
4257,Enchanting Mermaid,WATER,3,Fish,1200,900,75376965,normal
4258,Nekogal #1,EARTH,3,Beast,1100,900,1761063,normal
4261,Prevent Rat,EARTH,4,Beast,500,2000,549481,normal
4262,D.D. Warrior,EARTH,4,Warrior,1200,1000,37043180,effect
4263,Stone Armadiller,EARTH,3,Rock,800,1200,63432835,normal
4264,Beastking of the Swamps,WATER,4,Aqua,1000,1100,99426834,effect
4268,The Little Swordsman of Aile,WATER,3,Warrior,800,1300,25109950,effect
4271,The Furious Sea King,WATER,3,Aqua,800,700,18710707,normal
4272,Princess of Tsurugi,WIND,3,Warrior,900,700,51371017,effect
4273,Unknown Warrior of Fiend,DARK,3,Warrior,1000,500,97360116,normal
4274,Sectarian of Secrets,DARK,2,Spellcaster,700,500,15507080,normal
4275,Versago the Destroyer,DARK,3,Fiend,1100,900,50259460,effect
4276,Wetha,WATER,3,Aqua,1000,900,96643568,normal
4280,Green Phantom King,EARTH,3,Plant,500,1600,22910685,normal
4281,Ground Attacker Bugroth,EARTH,4,Machine,1500,1000,58314394,normal
4282,Ray & Temperature,LIGHT,3,Fairy,1000,1000,85309439,normal
4284,Petit Moth,EARTH,1,Insect,300,200,58192742,normal
4285,King Fog,DARK,3,Fiend,1000,900,84686841,normal
4286,Protector of the Throne,EARTH,4,Warrior,800,1500,10071456,normal
4287,Mystic Clown,DARK,4,Fiend,1500,1000,47060154,normal
4288,Mystical Sheep #2,EARTH,3,Beast,800,1000,83464209,normal
4292,Gatekeeper,DARK,5,Machine,1500,1800,19737320,normal
4293,Ogre of the Black Shadow,EARTH,4,Beast-Warrior,1200,1400,45121025,normal
4294,Dark Artist,DARK,3,Fiend,600,1400,72520073,effect
4295,Change Slime,WATER,1,Aqua,400,300,18914778,normal
4296,Moon Envoy,LIGHT,4,Warrior,1100,1000,45909477,normal
4297,Fireyarou,FIRE,4,Pyro,1300,1000,71407486,normal
4298,Psychic Kappa,WATER,2,Aqua,400,1000,7892180,normal
4299,Masaki the Legendary Swordsman,EARTH,4,Warrior,1100,1100,44287299,normal
4302,One-Eyed Shield Dragon,WIND,3,Dragon,700,1300,33064647,normal
4303,Cyber Soldier of Darkworld,DARK,4,Machine,1400,1200,75559356,normal
4305,Sonic Maid,EARTH,3,Warrior,1200,900,38942059,normal
4306,Kurama,WIND,3,Winged Beast,800,800,85705804,normal
4357,Yaranzo,DARK,4,Zombie,1300,1500,71280811,normal
4358,Kanan the Swordmistress,EARTH,4,Warrior,1400,1400,12829151,normal
4359,Takriminos,WATER,4,Sea Serpent,1500,1200,44073668,normal
4360,Stuffed Animal,EARTH,3,Warrior,1200,900,71068263,normal
4361,Megasonic Eye,DARK,5,Machine,1500,1800,7562372,normal
4362,Super War-Lion,EARTH,7,Beast,2300,2100,33951077,ritual
4363,Yamadron,FIRE,5,Dragon,1600,1800,70345785,normal
4364,Seiyaryu,LIGHT,7,Dragon,2500,2300,6740720,normal
4365,Three-Legged Zombies,DARK,3,Zombie,1100,800,33734439,normal
4366,Zera the Mant,DARK,8,Fiend,2800,2300,69123138,ritual
4367,Flying Penguin,WATER,4,Aqua,1200,1000,5628232,normal
4368,Millennium Shield,EARTH,5,Warrior,0,3000,32012841,normal
4369,Fairy's Gift,LIGHT,4,Spellcaster,1400,1000,68401546,normal
4370,Black Luster Soldier,EARTH,8,Warrior,3000,2500,5405694,ritual
4371,Fiend's Mirror,DARK,6,Fiend,2100,1800,31890399,ritual
4372,Labyrinth Wall,EARTH,5,Rock,0,3000,67284908,normal
4373,Jirai Gumo,EARTH,4,Insect,2200,100,94773007,effect
4374,Shadow Ghoul,DARK,5,Zombie,1600,1300,30778711,effect
4375,Wall Shadow,DARK,7,Warrior,1600,3000,63162310,effect
4377,Sanga of the Thunder,LIGHT,7,Thunder,2600,2200,25955164,effect
4378,Kazejin,WIND,7,Spellcaster,2400,2200,62340868,effect
4379,Suijin,WATER,7,Aqua,2500,2400,98434877,effect
4380,Gate Guardian,DARK,11,Warrior,3750,3400,25833572,effect
4381,Dungeon Worm,EARTH,5,Insect,1800,1500,51228280,normal
4382,Monster Tamer,EARTH,5,Warrior,1800,1600,97612389,normal
4383,Ryu-Kishin Powered,DARK,4,Fiend,1600,1200,24611934,normal
4384,Swordstalker,DARK,6,Warrior,2000,1600,50005633,normal
4385,La Jinn the Mystical Genie of the Lamp,DARK,4,Fiend,1800,1000,97590747,normal
4387,Toon Alligator,WATER,4,Reptile,800,1600,59383041,normal
4388,Rude Kaiser,EARTH,5,Beast-Warrior,1800,1600,26378150,normal
4389,Parrot Dragon,WIND,5,Dragon,2000,1300,62762898,normal
4390,Dark Rabbit,DARK,4,Beast,1100,1500,99261403,normal
4392,Harpie's Pet Dragon,WIND,7,Dragon,2000,2500,52040216,effect
4393,Mystic Lamp,DARK,1,Spellcaster,400,300,98049915,effect
4394,Pendulum Machine,DARK,6,Machine,1750,2000,24433920,normal
4396,Launcher Spider,FIRE,7,Machine,2200,2500,87322377,normal
4397,Zoa,DARK,7,Fiend,2600,1900,24311372,normal
4398,Metalzoa,DARK,8,Machine,3000,2300,50705071,effect
4399,Zone Eater,WATER,1,Aqua,250,200,86100785,effect
4400,Steel Scorpion,EARTH,1,Machine,250,300,13599884,effect
4401,Dancing Elf,WIND,1,Fairy,300,200,59983499,normal
4402,Ocubeam,LIGHT,5,Fairy,1550,1650,86088138,normal
4403,Leghul,EARTH,1,Insect,300,350,12472242,effect
4404,Ooguchi,WATER,1,Aqua,300,250,58861941,effect
4405,Swordsman from a Distant Land,EARTH,1,Warrior,250,250,85255550,effect
4407,Ushi Oni,DARK,6,Fiend,2150,1950,48649353,normal
4408,Monster Eye,DARK,1,Fiend,250,350,84133008,effect
4409,Leogun,EARTH,5,Beast,1750,1550,10538007,normal
4411,Sword Slasher,DARK,5,Machine,1450,1500,73911410,normal
4412,Yaiba Robo,DARK,4,Machine,1000,1300,10315429,normal
4413,Machine King,EARTH,6,Machine,2200,2000,46700124,effect
4414,Giant Mech-Soldier,EARTH,6,Machine,1750,1900,72299832,normal
4416,Karakuri Spider,EARTH,2,Machine,400,500,45688586,effect
4418,Giga-Tech Wolf,FIRE,4,Machine,1200,1400,8471389,normal
4420,Shovel Crusher,EARTH,3,Machine,900,1200,71950093,normal
4421,Mechanicalchaser,DARK,4,Machine,1850,800,7359741,normal
4422,Blocker,DARK,4,Machine,850,1800,34743446,normal
4423,Blast Juggler,FIRE,3,Machine,800,900,70138455,effect
4424,Golgoil,EARTH,4,Machine,900,1600,7526150,normal
4425,Giganto,DARK,5,Machine,1700,1800,33621868,normal
4426,Cyber-Stein,DARK,2,Machine,700,500,69015963,effect
4428,Jinzo #7,DARK,2,Machine,500,400,32809211,effect
4430,Sky Dragon,WIND,6,Dragon,1900,1800,95288024,normal
4431,Thunder Dragon,LIGHT,5,Thunder,1600,1500,31786629,effect
4432,Stone Dragon,EARTH,7,Rock,2000,2300,68171737,normal
4434,Magician of Faith,LIGHT,1,Spellcaster,300,400,31560081,effect
4435,Goddess of Whim,LIGHT,3,Fairy,950,700,67959180,effect
4436,Water Magician,WATER,4,Aqua,1400,1000,93343894,normal
4439,Ancient Elf,LIGHT,4,Spellcaster,1450,1200,93221206,normal
4444,Metal Fish,WATER,5,Machine,1600,1900,55998462,normal
4445,Bottom Dweller,WATER,5,Fish,1650,1700,81386177,normal
4446,7 Colored Fish,WATER,4,Fish,1800,800,23771716,normal
4450,Turu-Purun,WATER,2,Aqua,450,500,59053232,normal
4451,Sentinel of the Seas,WATER,4,Aqua,1300,1000,85448931,normal
4453,Giant Red Seasnake,WATER,4,Aqua,1800,800,58831685,normal
4454,Spike Seadra,WATER,5,Sea Serpent,1600,1300,85326399,normal
4459,Millennium Golem,EARTH,6,Rock,2000,2200,47986555,normal
4460,Destroyer Golem,EARTH,4,Rock,1500,1000,73481154,normal
4465,Tripwire Beast,EARTH,4,Thunder,1200,1300,45042329,normal
4467,Bolt Penguin,WATER,3,Thunder,1100,800,48531733,normal
4468,The Immortal of Thunder,LIGHT,4,Thunder,1500,1300,84926738,effect
4469,Electric Snake,LIGHT,3,Thunder,800,900,11324436,effect
4472,Skull Red Bird,WIND,4,Winged Beast,1550,1200,10202894,normal
4474,Queen Bird,WIND,5,Winged Beast,1200,2000,73081602,normal
4475,Armed Ninja,EARTH,1,Warrior,300,300,9076207,effect
4476,Magical Ghost,DARK,4,Zombie,1300,1400,46474915,normal
4480,Sea Kamen,WATER,4,Aqua,1100,1300,71746462,normal
4481,Sinister Serpent,WATER,1,Reptile,300,250,8131171,effect
4483,Alinsection,EARTH,3,Insect,950,700,70924884,normal
4484,Insect Soldiers of the Sky,WIND,3,Insect,1000,800,7019529,effect
4485,Cockroach Knight,EARTH,3,Insect,800,900,33413638,effect
4486,Kuwagata α,EARTH,4,Insect,1250,1000,60802233,normal
4487,Burglar,EARTH,3,Beast,850,800,6297941,normal
4490,Ameba,WATER,1,Aqua,300,350,95174353,effect
4494,Rainbow Flower,EARTH,2,Plant,400,500,21347810,effect
4496,Needle Ball,DARK,2,Fiend,750,700,94230224,effect
4497,Peacock,WIND,5,Winged Beast,1700,1500,20624263,normal
4498,Hoshiningen,LIGHT,2,Fairy,500,700,67629977,effect
4499,Maha Vailo,LIGHT,4,Spellcaster,1550,1400,93013676,effect
4502,Wilmee,EARTH,4,Beast,1000,1200,92391084,normal
4503,Yado Karu,WATER,4,Aqua,900,1700,29380133,effect
4504,Morinphen,DARK,5,Fiend,1550,1300,55784832,normal
4506,Dragon Seeker,DARK,6,Fiend,2000,2100,28563545,effect
4507,Man-Eater Bug,EARTH,2,Insect,450,600,54652250,effect
4508,D. Human,EARTH,4,Warrior,1300,1100,81057959,normal
4511,Prisman,LIGHT,3,Rock,800,1000,80234301,normal
4512,Gale Dogra,EARTH,2,Insect,650,600,16229315,effect
4513,Crazy Fish,WATER,4,Fish,1600,1200,53713014,normal
4517,Bean Soldier,EARTH,4,Plant,1400,1300,84990171,normal
4518,Cannon Soldier,DARK,4,Machine,1400,1300,11384280,effect
4519,Guardian of the Throne Room,LIGHT,4,Machine,1650,1600,47879985,normal
4520,Brave Scizzar,DARK,4,Machine,1300,1000,74277583,normal
4521,The Statue of Easter Island,EARTH,4,Rock,1100,1400,10262698,normal
4522,Muka Muka,EARTH,2,Rock,600,300,46657337,effect
4523,Sand Stone,EARTH,5,Rock,1300,1600,73051941,normal
4525,Fire Kraken,FIRE,4,Aqua,1600,1500,46534755,normal
4526,Turtle Bird,WATER,6,Aqua,1900,1700,72929454,normal
4529,The Bistro Butcher,DARK,4,Fiend,1800,1000,71107816,effect
4530,Star Boy,WATER,2,Aqua,550,500,8201910,effect
4532,Neck Hunter,DARK,6,Fiend,1750,1900,70084224,normal
4533,Milus Radiant,EARTH,1,Beast,300,250,7489323,effect
4535,Flame Cerebrus,FIRE,6,Pyro,2100,1800,60862676,normal
4538,Gemini Elf,EARTH,4,Spellcaster,1900,900,69140098,normal
4540,Minar,EARTH,3,Insect,850,750,32539892,effect
4543,Mega Thunderball,WIND,2,Thunder,750,600,21817254,normal
4544,Niwatori,EARTH,3,Winged Beast,900,800,7805359,normal
4545,Corroding Shark,DARK,3,Zombie,1100,700,34290067,normal
4546,Skelengel,LIGHT,2,Fairy,900,400,60694662,effect
4547,Hane-Hane,EARTH,2,Beast,450,500,7089711,effect
4548,Misairuzame,WATER,5,Fish,1400,1600,33178416,normal
4549,Tongyo,WATER,4,Fish,1350,800,69572024,normal
4550,Dharma Cannon,DARK,2,Machine,900,500,96967123,normal
4552,Wow Warrior,WATER,4,Fish,1250,900,69750536,normal
4553,Griggle,EARTH,1,Plant,350,300,95744531,effect
4555,Slime Toad,WATER,2,Aqua,700,500,68638985,normal
4556,Behegon,WATER,4,Aqua,1350,1000,94022093,normal
4557,Dark Elf,DARK,4,Spellcaster,2000,800,21417692,effect
4558,"Winged Dragon, Guardian of the Fortress #2",WIND,4,Winged Beast,1200,1000,57405307,normal
4559,Mushroom Man #2,EARTH,3,Warrior,1250,800,93900406,effect
4560,Lava Battleguard,EARTH,5,Warrior,1550,1800,20394040,effect
4561,Tyhone #2,FIRE,6,Dragon,1700,1900,56789759,normal
4563,Steel Ogre Grotto #1,EARTH,5,Machine,1400,1800,29172562,normal
4565,Oscillo Hero,EARTH,3,Warrior,1250,700,82065276,normal
4566,Invader from Another Dimension,DARK,4,Fiend,950,1400,28450915,normal
4567,Lesser Dragon,WIND,4,Dragon,1200,1000,55444629,normal
4568,Needle Worm,EARTH,2,Insect,750,600,81843628,effect
4569,Wretched Ghost of the Attic,DARK,2,Fiend,550,400,17238333,normal
4573,Darkworld Thorns,EARTH,3,Plant,1200,900,43500484,normal
